sample;time;position_x;position_y;position_z
2156;35.91666667;-0.111697;1.4037952;-0.214548
2157;35.93333333;-0.111697;1.4037952;-0.214548
2158;35.95;-0.111697;1.4037952;-0.214548
2159;35.96666667;-0.111697;1.4037952;-0.214548
2160;35.98333333;-0.111697;1.4037952;-0.214548
2161;36;-0.111697;1.4037952;-0.214548
2162;36.01666667;-0.111697;1.4037952;-0.214548
2163;36.03333333;-0.111697;1.4037952;-0.214548
2164;36.05;-0.111697;1.4037952;-0.214548
2165;36.06666667;-0.111697;1.4037952;-0.214548
2166;36.08333333;-0.111697;1.4037952;-0.214548
2167;36.1;-0.111697;1.4037952;-0.214548
2168;36.11666667;-0.111697;1.4037952;-0.214548
2169;36.13333333;-0.111697;1.4037952;-0.214548
2170;36.15;-0.111697;1.4037952;-0.214548
2171;36.16666667;-0.111697;1.4037952;-0.214548
2172;36.18333333;-0.111697;1.4037952;-0.214548
2173;36.2;-0.111697;1.4037952;-0.214548
2174;36.21666667;-0.111697;1.4037952;-0.214548
2175;36.23333333;-0.111697;1.4037952;-0.214548
2176;36.25;-0.111697;1.4037952;-0.214548
2177;36.26666667;-0.111697;1.4037952;-0.214548
2178;36.28333333;-0.111697;1.4037952;-0.214548
2179;36.3;-0.111697;1.4037952;-0.214548
2180;36.31666667;-0.111697;1.4037952;-0.214548
2181;36.33333333;-0.111697;1.4037952;-0.214548
2182;36.35;-0.111697;1.4037952;-0.214548
2183;36.36666667;-0.111697;1.4037952;-0.214548
2184;36.38333333;-0.111697;1.4037952;-0.214548
2185;36.4;-0.111697;1.4037952;-0.214548
2186;36.41666667;-0.111697;1.4037952;-0.214548
2187;36.43333333;-0.111697;1.4037952;-0.214548
2188;36.45;-0.111697;1.4037952;-0.214548
2189;36.46666667;-0.111697;1.4037952;-0.214548
2190;36.48333333;-0.111697;1.4037952;-0.214548
2191;36.5;-0.111697;1.4037952;-0.214548
2192;36.51666667;-0.111697;1.4037952;-0.214548
2193;36.53333333;-0.111697;1.4037952;-0.214548
2194;36.55;-0.111697;1.4037952;-0.214548
2195;36.56666667;-0.111697;1.4037952;-0.214548
2196;36.58333333;-0.111697;1.4037952;-0.214548
2197;36.6;-0.111697;1.4037952;-0.214548
2198;36.61666667;-0.111697;1.4037952;-0.214548
2199;36.63333333;-0.111697;1.4037952;-0.214548
2200;36.65;-0.111697;1.4037952;-0.214548
2201;36.66666667;-0.111697;1.4037952;-0.214548
2202;36.68333333;-0.111697;1.4037952;-0.214548
2203;36.7;-0.111697;1.4037952;-0.214548
2204;36.71666667;-0.111697;1.4037952;-0.214548
2205;36.73333333;-0.111697;1.4037952;-0.214548
2206;36.75;-0.111697;1.4037952;-0.214548
2207;36.76666667;-0.111697;1.4037952;-0.214548
2208;36.78333333;-0.111697;1.4037952;-0.214548
2209;36.8;-0.111697;1.4037952;-0.214548
2210;36.81666667;-0.111697;1.4037952;-0.214548
2211;36.83333333;-0.111697;1.4037952;-0.214548
2212;36.85;-0.111697;1.4037952;-0.214548
2213;36.86666667;-0.111697;1.4037952;-0.214548
2214;36.88333333;-0.111697;1.4037952;-0.214548
2215;36.9;-0.111697;1.4037952;-0.214548
2216;36.91666667;-0.111697;1.4037952;-0.214548
2217;36.93333333;-0.111697;1.4037952;-0.214548
2218;36.95;-0.111697;1.4037952;-0.214548
2219;36.96666667;-0.111697;1.4037952;-0.214548
2220;36.98333333;-0.111697;1.4037952;-0.214548
2221;37;-0.111697;1.4037952;-0.214548
2222;37.01666667;-0.111697;1.4037952;-0.214548
2223;37.03333333;-0.111697;1.4037952;-0.214548
2224;37.05;-0.111697;1.4037952;-0.214548
2225;37.06666667;-0.111697;1.4037952;-0.214548
2226;37.08333333;-0.111697;1.4037952;-0.214548
2227;37.1;-0.111697;1.4037952;-0.214548
2228;37.11666667;-0.111697;1.4037952;-0.214548
2229;37.13333333;-0.111697;1.4037952;-0.214548
2230;37.15;-0.111697;1.4037952;-0.214548
2231;37.16666667;-0.111697;1.4037952;-0.214548
2232;37.18333333;-0.111697;1.4037952;-0.214548
2233;37.2;-0.111697;1.4037952;-0.214548
2234;37.21666667;-0.111697;1.4037952;-0.214548
2235;37.23333333;-0.111697;1.4037952;-0.214548
2236;37.25;-0.111697;1.4037952;-0.214548
2237;37.26666667;-0.111697;1.4037952;-0.214548
2238;37.28333333;-0.111697;1.4037952;-0.214548
2239;37.3;-0.111697;1.4037952;-0.214548
2240;37.31666667;-0.111697;1.4037952;-0.214548
2241;37.33333333;-0.111697;1.4037952;-0.214548
2242;37.35;-0.111697;1.4037952;-0.214548
2243;37.36666667;-0.111697;1.4037952;-0.214548
2244;37.38333333;-0.111697;1.4037952;-0.214548
2245;37.4;-0.111697;1.4037952;-0.214548
2246;37.41666667;-0.111697;1.4037952;-0.214548
2247;37.43333333;-0.111697;1.4037952;-0.214548
2248;37.45;-0.111697;1.4037952;-0.214548
2249;37.46666667;-0.111697;1.4037952;-0.214548
2250;37.48333333;-0.111697;1.4037952;-0.214548
2251;37.5;-0.111697;1.4037952;-0.214548
2252;37.51666667;-0.111697;1.4037952;-0.214548
2253;37.53333333;-0.111697;1.4037952;-0.214548
2254;37.55;-0.111697;1.4037952;-0.214548
2255;37.56666667;-0.111697;1.4037952;-0.214548
2256;37.58333333;-0.111697;1.4037952;-0.214548
2257;37.6;-0.111697;1.4037952;-0.214548
2258;37.61666667;-0.111697;1.4037952;-0.214548
2259;37.63333333;-0.111697;1.4037952;-0.214548
2260;37.65;-0.111697;1.4037952;-0.214548
2261;37.66666667;-0.111697;1.4037952;-0.214548
2262;37.68333333;-0.111697;1.4037952;-0.214548
2263;37.7;-0.111697;1.4037952;-0.214548
2264;37.71666667;-0.111697;1.4037952;-0.214548
2265;37.73333333;-0.111697;1.4037952;-0.214548
2266;37.75;-0.111697;1.4037952;-0.214548
2267;37.76666667;-0.111697;1.4037952;-0.214548
2268;37.78333333;-0.111697;1.4037952;-0.214548
2269;37.8;-0.111697;1.4037952;-0.214548
2270;37.81666667;-0.111697;1.4037952;-0.214548
2271;37.83333333;-0.111697;1.4037952;-0.214548
2272;37.85;-0.111697;1.4037952;-0.214548
2273;37.86666667;-0.111697;1.4037952;-0.214548
2274;37.88333333;-0.111697;1.4037952;-0.214548
2275;37.9;-0.111697;1.4037952;-0.214548
2276;37.91666667;-0.111697;1.4037952;-0.214548
2277;37.93333333;-0.111697;1.4037952;-0.214548
2278;37.95;-0.111697;1.4037952;-0.214548
2279;37.96666667;-0.111697;1.4037952;-0.214548
2280;37.98333333;-0.111697;1.4037952;-0.214548
2281;38;-0.111697;1.4037952;-0.214548
2282;38.01666667;-0.111697;1.4037952;-0.214548
2283;38.03333333;-0.111697;1.4037952;-0.214548
2284;38.05;-0.111697;1.4037952;-0.214548
2285;38.06666667;-0.111697;1.4037952;-0.214548
2286;38.08333333;-0.111697;1.4037952;-0.214548
2287;38.1;-0.111697;1.4037952;-0.214548
2288;38.11666667;-0.111697;1.4037952;-0.214548
2289;38.13333333;-0.111697;1.4037952;-0.214548
2290;38.15;-0.111697;1.4037952;-0.214548
2291;38.16666667;-0.111697;1.4037952;-0.214548
2292;38.18333333;-0.111697;1.4037952;-0.214548
2293;38.2;-0.111697;1.4037952;-0.214548
2294;38.21666667;-0.111697;1.4037952;-0.214548
2295;38.23333333;-0.111697;1.4037952;-0.214548
2296;38.25;-0.111697;1.4037952;-0.214548
2297;38.26666667;-0.111697;1.4037952;-0.214548
2298;38.28333333;-0.111697;1.4037952;-0.214548
2299;38.3;-0.111697;1.4037952;-0.214548
2300;38.31666667;-0.111697;1.4037952;-0.214548
2301;38.33333333;-0.111697;1.4037952;-0.214548
2302;38.35;-0.111697;1.4037952;-0.214548
2303;38.36666667;-0.111697;1.4037952;-0.214548
2304;38.38333333;-0.111697;1.4037952;-0.214548
2305;38.4;-0.111697;1.4037952;-0.214548
2306;38.41666667;-0.111697;1.4037952;-0.214548
2307;38.43333333;-0.111697;1.4037952;-0.214548
2308;38.45;-0.111697;1.4037952;-0.214548
2309;38.46666667;-0.111697;1.4037952;-0.214548
2310;38.48333333;-0.111697;1.4037952;-0.214548
2311;38.5;-0.111697;1.4037952;-0.214548
2312;38.51666667;-0.111697;1.4037952;-0.214548
2313;38.53333333;-0.111697;1.4037952;-0.214548
2314;38.55;-0.111697;1.4037952;-0.214548
2315;38.56666667;-0.111697;1.4037952;-0.214548
2316;38.58333333;-0.111697;1.4037952;-0.214548
2317;38.6;-0.111697;1.4037952;-0.214548
2318;38.61666667;-0.111697;1.4037952;-0.214548
2319;38.63333333;-0.111697;1.4037952;-0.214548
2320;38.65;-0.111697;1.4037952;-0.214548
2321;38.66666667;-0.111697;1.4037952;-0.214548
2322;38.68333333;-0.111697;1.4037952;-0.214548
2323;38.7;-0.111697;1.4037952;-0.214548
2324;38.71666667;-0.111697;1.4037952;-0.214548
2325;38.73333333;-0.111697;1.4037952;-0.214548
2326;38.75;-0.111697;1.4037952;-0.214548
2327;38.76666667;-0.111697;1.4037952;-0.214548
2328;38.78333333;-0.111697;1.4037952;-0.214548
2329;38.8;-0.111697;1.4037952;-0.214548
2330;38.81666667;-0.111697;1.4037952;-0.214548
2331;38.83333333;-0.111697;1.4037952;-0.214548
2332;38.85;-0.111697;1.4037952;-0.214548
2333;38.86666667;-0.111697;1.4037952;-0.214548
2334;38.88333333;-0.111697;1.4037952;-0.214548
2335;38.9;-0.111697;1.4037952;-0.214548
2336;38.91666667;-0.111697;1.4037952;-0.214548
2337;38.93333333;-0.111697;1.4037952;-0.214548
2338;38.95;-0.111697;1.4037952;-0.214548
2339;38.96666667;-0.111697;1.4037952;-0.214548
2340;38.98333333;-0.111697;1.4037952;-0.214548
2341;39;-0.111697;1.4037952;-0.214548
2342;39.01666667;-0.111697;1.4037952;-0.214548
2343;39.03333333;-0.111697;1.4037952;-0.214548
2344;39.05;-0.111697;1.4037952;-0.214548
2345;39.06666667;-0.111697;1.4037952;-0.214548
2346;39.08333333;-0.111697;1.4037952;-0.214548
2347;39.1;-0.111697;1.4037952;-0.214548
2348;39.11666667;-0.111697;1.4037952;-0.214548
2349;39.13333333;-0.111697;1.4037952;-0.214548
2350;39.15;-0.111697;1.4037952;-0.214548
2351;39.16666667;-0.111697;1.4037952;-0.214548
2352;39.18333333;-0.111697;1.4037952;-0.214548
2353;39.2;-0.111697;1.4037952;-0.214548
2354;39.21666667;-0.111697;1.4037952;-0.214548
2355;39.23333333;-0.111697;1.4037952;-0.214548
2356;39.25;-0.111697;1.4037952;-0.214548
2357;39.26666667;-0.111697;1.4037952;-0.214548
2358;39.28333333;-0.111697;1.4037952;-0.214548
2359;39.3;-0.111697;1.4037952;-0.214548
2360;39.31666667;-0.111697;1.4037952;-0.214548
2361;39.33333333;-0.111697;1.4037952;-0.214548
2362;39.35;-0.111697;1.4037952;-0.214548
2363;39.36666667;-0.111697;1.4037952;-0.214548
2364;39.38333333;-0.111697;1.4037952;-0.214548
2365;39.4;-0.111697;1.4037952;-0.214548
2366;39.41666667;-0.111697;1.4037952;-0.214548
2367;39.43333333;-0.111697;1.4037952;-0.214548
2368;39.45;-0.111697;1.4037952;-0.214548
2369;39.46666667;-0.111697;1.4037952;-0.214548
2370;39.48333333;-0.111697;1.4037952;-0.214548
2371;39.5;-0.111697;1.4037952;-0.214548
2372;39.51666667;-0.111697;1.4037952;-0.214548
2373;39.53333333;-0.111697;1.4037952;-0.214548
2374;39.55;-0.111697;1.4037952;-0.214548
2375;39.56666667;-0.111697;1.4037952;-0.214548
2376;39.58333333;-0.111697;1.4037952;-0.214548
2377;39.6;-0.111697;1.4037952;-0.214548
2378;39.61666667;-0.111697;1.4037952;-0.214548
2379;39.63333333;-0.111697;1.4037952;-0.214548
2380;39.65;-0.111697;1.4037952;-0.214548
2381;39.66666667;-0.111697;1.4037952;-0.214548
2382;39.68333333;-0.111697;1.4037952;-0.214548
2383;39.7;-0.111697;1.4037952;-0.214548
2384;39.71666667;-0.111697;1.4037952;-0.214548
2385;39.73333333;-0.111697;1.4037952;-0.214548
2386;39.75;-0.111697;1.4037952;-0.214548
2387;39.76666667;-0.111697;1.4037952;-0.214548
2388;39.78333333;-0.111697;1.4037952;-0.214548
2389;39.8;-0.111697;1.4037952;-0.214548
2390;39.81666667;-0.111697;1.4037952;-0.214548
2391;39.83333333;-0.111697;1.4037952;-0.214548
2392;39.85;-0.111697;1.4037952;-0.214548
2393;39.86666667;-0.111697;1.4037952;-0.214548
2394;39.88333333;-0.111697;1.4037952;-0.214548
2395;39.9;-0.111697;1.4037952;-0.214548
2396;39.91666667;-0.111697;1.4037952;-0.214548
2397;39.93333333;-0.111697;1.4037952;-0.214548
2398;39.95;-0.111697;1.4037952;-0.214548
2399;39.96666667;-0.111697;1.4037952;-0.214548
2400;39.98333333;-0.111697;1.4037952;-0.214548
2401;40;-0.111697;1.4037952;-0.214548
2402;40.01666667;-0.111697;1.4037952;-0.214548
2403;40.03333333;-0.111697;1.4037952;-0.214548
2404;40.05;-0.111697;1.4037952;-0.214548
2405;40.06666667;-0.111697;1.4037952;-0.214548
2406;40.08333333;-0.111697;1.4037952;-0.214548
2407;40.1;-0.111697;1.4037952;-0.214548
2408;40.11666667;-0.111697;1.4037952;-0.214548
2409;40.13333333;-0.111697;1.4037952;-0.214548
2410;40.15;-0.111697;1.4037952;-0.214548
2411;40.16666667;-0.111697;1.4037952;-0.214548
2412;40.18333333;-0.111697;1.4037952;-0.214548
2413;40.2;-0.111697;1.4037952;-0.214548
2414;40.21666667;-0.111697;1.4037952;-0.214548
2415;40.23333333;-0.111697;1.4037952;-0.214548
2416;40.25;-0.111697;1.4037952;-0.214548
2417;40.26666667;-0.111697;1.4037952;-0.214548
2418;40.28333333;-0.111697;1.4037952;-0.214548
2419;40.3;-0.111697;1.4037952;-0.214548
2420;40.31666667;-0.111697;1.4037952;-0.214548
2421;40.33333333;-0.111697;1.4037952;-0.214548
2422;40.35;-0.111697;1.4037952;-0.214548
2423;40.36666667;-0.111697;1.4037952;-0.214548
2424;40.38333333;-0.111697;1.4037952;-0.214548
2425;40.4;-0.111697;1.4037952;-0.214548
2426;40.41666667;-0.111697;1.4037952;-0.214548
2427;40.43333333;-0.111697;1.4037952;-0.214548
2428;40.45;-0.111697;1.4037952;-0.214548
2429;40.46666667;-0.111697;1.4037952;-0.214548
2430;40.48333333;-0.111697;1.4037952;-0.214548
2431;40.5;-0.111697;1.4037952;-0.214548
2432;40.51666667;-0.111697;1.4037952;-0.214548
2433;40.53333333;-0.111697;1.4037952;-0.214548
2434;40.55;-0.111697;1.4037952;-0.214548
2435;40.56666667;-0.111697;1.4037952;-0.214548
2436;40.58333333;-0.111697;1.4037952;-0.214548
2437;40.6;-0.111697;1.4037952;-0.214548
2438;40.61666667;-0.111697;1.4037952;-0.214548
2439;40.63333333;-0.111697;1.4037952;-0.214548
2440;40.65;-0.111697;1.4037952;-0.214548
2441;40.66666667;-0.111697;1.4037952;-0.214548
2442;40.68333333;-0.111697;1.4037952;-0.214548
2443;40.7;-0.111697;1.4037952;-0.214548
2444;40.71666667;-0.111697;1.4037952;-0.214548
2445;40.73333333;-0.111697;1.4037952;-0.214548
2446;40.75;-0.111697;1.4037952;-0.214548
2447;40.76666667;-0.111697;1.4037952;-0.214548
2448;40.78333333;-0.111697;1.4037952;-0.214548
2449;40.8;-0.111697;1.4037952;-0.214548
2450;40.81666667;-0.111697;1.4037952;-0.214548
2451;40.83333333;-0.111697;1.4037952;-0.214548
2452;40.85;-0.111697;1.4037952;-0.214548
2453;40.86666667;-0.111697;1.4037952;-0.214548
2454;40.88333333;-0.111697;1.4037952;-0.214548
2455;40.9;-0.111697;1.4037952;-0.214548
2456;40.91666667;-0.111697;1.4037952;-0.214548
2457;40.93333333;-0.111697;1.4037952;-0.214548
2458;40.95;-0.111697;1.4037952;-0.214548
2459;40.96666667;-0.111697;1.4037952;-0.214548
2460;40.98333333;-0.111697;1.4037952;-0.214548
2461;41;-0.111697;1.4037952;-0.214548
2462;41.01666667;-0.111697;1.4037952;-0.214548
2463;41.03333333;-0.111697;1.4037952;-0.214548
2464;41.05;-0.111697;1.4037952;-0.214548
2465;41.06666667;-0.111697;1.4037952;-0.214548
2466;41.08333333;-0.111697;1.4037952;-0.214548
2467;41.1;-0.111697;1.4037952;-0.214548
2468;41.11666667;-0.111697;1.4037952;-0.214548
2469;41.13333333;-0.111697;1.4037952;-0.214548
2470;41.15;-0.111697;1.4037952;-0.214548
2471;41.16666667;-0.111697;1.4037952;-0.214548
2472;41.18333333;-0.111697;1.4037952;-0.214548
2473;41.2;-0.111697;1.4037952;-0.214548
2474;41.21666667;-0.111697;1.4037952;-0.214548
2475;41.23333333;-0.111697;1.4037952;-0.214548
2476;41.25;-0.111697;1.4037952;-0.214548
2477;41.26666667;-0.111697;1.4037952;-0.214548
2478;41.28333333;-0.111697;1.4037952;-0.214548
2479;41.3;-0.111697;1.4037952;-0.214548
2480;41.31666667;-0.111697;1.4037952;-0.214548
2481;41.33333333;-0.111697;1.4037952;-0.214548
2482;41.35;-0.111697;1.4037952;-0.214548
2483;41.36666667;-0.111697;1.4037952;-0.214548
2484;41.38333333;-0.111697;1.4037952;-0.214548
2485;41.4;-0.111697;1.4037952;-0.214548
2486;41.41666667;-0.111697;1.4037952;-0.214548
2487;41.43333333;-0.111697;1.4037952;-0.214548
2488;41.45;-0.111697;1.4037952;-0.214548
2489;41.46666667;-0.111697;1.4037952;-0.214548
2490;41.48333333;-0.111697;1.4037952;-0.214548
2491;41.5;-0.111697;1.4037952;-0.214548
2492;41.51666667;-0.111697;1.4037952;-0.214548
2493;41.53333333;-0.111697;1.4037952;-0.214548
2494;41.55;-0.111697;1.4037952;-0.214548
2495;41.56666667;-0.111697;1.4037952;-0.214548
2496;41.58333333;-0.111697;1.4037952;-0.214548
2497;41.6;-0.111697;1.4037952;-0.214548
2498;41.61666667;-0.111697;1.4037952;-0.214548
2499;41.63333333;-0.111697;1.4037952;-0.214548
2500;41.65;-0.111697;1.4037952;-0.214548
2501;41.66666667;-0.111697;1.4037952;-0.214548
2502;41.68333333;-0.111697;1.4037952;-0.214548
2503;41.7;-0.111697;1.4037952;-0.214548
2504;41.71666667;-0.111697;1.4037952;-0.214548
2505;41.73333333;-0.111697;1.4037952;-0.214548
2506;41.75;-0.111697;1.4037952;-0.214548
2507;41.76666667;-0.111697;1.4037952;-0.214548
2508;41.78333333;-0.111697;1.4037952;-0.214548
2509;41.8;-0.111697;1.4037952;-0.214548
2510;41.81666667;-0.111697;1.4037952;-0.214548
2511;41.83333333;-0.111697;1.4037952;-0.214548
2512;41.85;-0.111697;1.4037952;-0.214548
2513;41.86666667;-0.111697;1.4037952;-0.214548
2514;41.88333333;-0.111697;1.4037952;-0.214548
2515;41.9;-0.111697;1.4037952;-0.214548
2516;41.91666667;-0.111697;1.4037952;-0.214548
2517;41.93333333;-0.111697;1.4037952;-0.214548
2518;41.95;-0.111697;1.4037952;-0.214548
2519;41.96666667;-0.111697;1.4037952;-0.214548
2520;41.98333333;-0.111697;1.4037952;-0.214548
2521;42;-0.111697;1.4037952;-0.214548
2522;42.01666667;-0.111697;1.4037952;-0.214548
2523;42.03333333;-0.111697;1.4037952;-0.214548
2524;42.05;-0.111697;1.4037952;-0.214548
2525;42.06666667;-0.111697;1.4037952;-0.214548
2526;42.08333333;-0.111697;1.4037952;-0.214548
2527;42.1;-0.111697;1.4037952;-0.214548
2528;42.11666667;-0.111697;1.4037952;-0.214548
2529;42.13333333;-0.111697;1.4037952;-0.214548
2530;42.15;-0.111697;1.4037952;-0.214548
2531;42.16666667;-0.111697;1.4037952;-0.214548
2532;42.18333333;-0.111697;1.4037952;-0.214548
2533;42.2;-0.111697;1.4037952;-0.214548
2534;42.21666667;-0.111697;1.4037952;-0.214548
2535;42.23333333;-0.111697;1.4037952;-0.214548
2536;42.25;-0.111697;1.4037952;-0.214548
2537;42.26666667;-0.111697;1.4037952;-0.214548
2538;42.28333333;-0.111697;1.4037952;-0.214548
2539;42.3;-0.111697;1.4037952;-0.214548
2540;42.31666667;-0.111697;1.4037952;-0.214548
2541;42.33333333;-0.111697;1.4037952;-0.214548
2542;42.35;-0.111697;1.4037952;-0.214548
2543;42.36666667;-0.111697;1.4037952;-0.214548
2544;42.38333333;-0.111697;1.4037952;-0.214548
2545;42.4;-0.111697;1.4037952;-0.214548
2546;42.41666667;-0.111697;1.4037952;-0.214548
2547;42.43333333;-0.111697;1.4037952;-0.214548
2548;42.45;-0.111697;1.4037952;-0.214548
2549;42.46666667;-0.111697;1.4037952;-0.214548
2550;42.48333333;-0.111697;1.4037952;-0.214548
2551;42.5;-0.111697;1.4037952;-0.214548
2552;42.51666667;-0.111697;1.4037952;-0.214548
2553;42.53333333;-0.111697;1.4037952;-0.214548
2554;42.55;-0.111697;1.4037952;-0.214548
2555;42.56666667;-0.111697;1.4037952;-0.214548
2556;42.58333333;-0.111697;1.4037952;-0.214548
2557;42.6;-0.111697;1.4037952;-0.214548
2558;42.61666667;-0.111697;1.4037952;-0.214548
2559;42.63333333;-0.111697;1.4037952;-0.214548
2560;42.65;-0.111697;1.4037952;-0.214548
2561;42.66666667;-0.111697;1.4037952;-0.214548
2562;42.68333333;-0.111697;1.4037952;-0.214548
2563;42.7;-0.111697;1.4037952;-0.214548
2564;42.71666667;-0.111697;1.4037952;-0.214548
2565;42.73333333;-0.111697;1.4037952;-0.214548
2566;42.75;-0.111697;1.4037952;-0.214548
2567;42.76666667;-0.111697;1.4037952;-0.214548
2568;42.78333333;-0.111697;1.4037952;-0.214548
2569;42.8;-0.111697;1.4037952;-0.214548
2570;42.81666667;-0.111697;1.4037952;-0.214548
2571;42.83333333;-0.111697;1.4037952;-0.214548
2572;42.85;-0.111697;1.4037952;-0.214548
2573;42.86666667;-0.111697;1.4037952;-0.214548
2574;42.88333333;-0.111697;1.4037952;-0.214548
2575;42.9;-0.111697;1.4037952;-0.214548
2576;42.91666667;-0.111697;1.4037952;-0.214548
2577;42.93333333;-0.111697;1.4037952;-0.214548
2578;42.95;-0.111697;1.4037952;-0.214548
2579;42.96666667;-0.111697;1.4037952;-0.214548
2580;42.98333333;-0.111697;1.4037952;-0.214548
2581;43;-0.111697;1.4037952;-0.214548
2582;43.01666667;-0.111697;1.4037952;-0.214548
2583;43.03333333;-0.111697;1.4037952;-0.214548
2584;43.05;-0.111697;1.4037952;-0.214548
2585;43.06666667;-0.111697;1.4037952;-0.214548
2586;43.08333333;-0.111697;1.4037952;-0.214548
2587;43.1;-0.111697;1.4037952;-0.214548
2588;43.11666667;-0.111697;1.4037952;-0.214548
2589;43.13333333;-0.111697;1.4037952;-0.214548
2590;43.15;-0.111697;1.4037952;-0.214548
2591;43.16666667;-0.111697;1.4037952;-0.214548
2592;43.18333333;-0.111697;1.4037952;-0.214548
2593;43.2;-0.111697;1.4037952;-0.214548
2594;43.21666667;-0.111697;1.4037952;-0.214548
2595;43.23333333;-0.111697;1.4037952;-0.214548
2596;43.25;-0.111697;1.4037952;-0.214548
2597;43.26666667;-0.111697;1.4037952;-0.214548
2598;43.28333333;-0.111697;1.4037952;-0.214548
2599;43.3;-0.111697;1.4037952;-0.214548
2600;43.31666667;-0.111697;1.4037952;-0.214548
2601;43.33333333;-0.111697;1.4037952;-0.214548
2602;43.35;-0.111697;1.4037952;-0.214548
2603;43.36666667;-0.111697;1.4037952;-0.214548
2604;43.38333333;-0.111697;1.4037952;-0.214548
2605;43.4;-0.111697;1.4037952;-0.214548
2606;43.41666667;-0.111697;1.4037952;-0.214548
2607;43.43333333;-0.111697;1.4037952;-0.214548
2608;43.45;-0.111697;1.4037952;-0.214548
2609;43.46666667;-0.111697;1.4037952;-0.214548
2610;43.48333333;-0.111697;1.4037952;-0.214548
2611;43.5;-0.111697;1.4037952;-0.214548
2612;43.51666667;-0.111697;1.4037952;-0.214548
2613;43.53333333;-0.111697;1.4037952;-0.214548
2614;43.55;-0.111697;1.4037952;-0.214548
2615;43.56666667;-0.111697;1.4037952;-0.214548
2616;43.58333333;-0.111697;1.4037952;-0.214548
2617;43.6;-0.111697;1.4037952;-0.214548
2618;43.61666667;-0.111697;1.4037952;-0.214548
2619;43.63333333;-0.111697;1.4037952;-0.214548
2620;43.65;-0.111697;1.4037952;-0.214548
2621;43.66666667;-0.111697;1.4037952;-0.214548
2622;43.68333333;-0.111697;1.4037952;-0.214548
2623;43.7;-0.111697;1.4037952;-0.214548
2624;43.71666667;-0.111697;1.4037952;-0.214548
2625;43.73333333;-0.111697;1.4037952;-0.214548
2626;43.75;-0.111697;1.4037952;-0.214548
2627;43.76666667;-0.111697;1.4037952;-0.214548
2628;43.78333333;-0.111697;1.4037952;-0.214548
2629;43.8;-0.111697;1.4037952;-0.214548
2630;43.81666667;-0.111697;1.4037952;-0.214548
2631;43.83333333;-0.111697;1.4037952;-0.214548
2632;43.85;-0.111697;1.4037952;-0.214548
2633;43.86666667;-0.111697;1.4037952;-0.214548
2634;43.88333333;-0.111697;1.4037952;-0.214548
2635;43.9;-0.111697;1.4037952;-0.214548
2636;43.91666667;-0.111697;1.4037952;-0.214548
2637;43.93333333;-0.111697;1.4037952;-0.214548
2638;43.95;-0.111697;1.4037952;-0.214548
2639;43.96666667;-0.111697;1.4037952;-0.214548
2640;43.98333333;-0.111697;1.4037952;-0.214548
2641;44;-0.111697;1.4037952;-0.214548
2642;44.01666667;-0.111697;1.4037952;-0.214548
2643;44.03333333;-0.111697;1.4037952;-0.214548
2644;44.05;-0.111697;1.4037952;-0.214548
2645;44.06666667;-0.111697;1.4037952;-0.214548
2646;44.08333333;-0.111697;1.4037952;-0.214548
2647;44.1;-0.111697;1.4037952;-0.214548
2648;44.11666667;-0.111697;1.4037952;-0.214548
2649;44.13333333;-0.111697;1.4037952;-0.214548
2650;44.15;-0.111697;1.4037952;-0.214548
2651;44.16666667;-0.111697;1.4037952;-0.214548
2652;44.18333333;-0.111697;1.4037952;-0.214548
2653;44.2;-0.111697;1.4037952;-0.214548
2654;44.21666667;-0.111697;1.4037952;-0.214548
2655;44.23333333;-0.111697;1.4037952;-0.214548
2656;44.25;-0.111697;1.4037952;-0.214548
2657;44.26666667;-0.111697;1.4037952;-0.214548
2658;44.28333333;-0.111697;1.4037952;-0.214548
2659;44.3;-0.111697;1.4037952;-0.214548
2660;44.31666667;-0.111697;1.4037952;-0.214548
2661;44.33333333;-0.111697;1.4037952;-0.214548
2662;44.35;-0.111697;1.4037952;-0.214548
2663;44.36666667;-0.111697;1.4037952;-0.214548
2664;44.38333333;-0.111697;1.4037952;-0.214548
2665;44.4;-0.111697;1.4037952;-0.214548
2666;44.41666667;-0.111697;1.4037952;-0.214548
2667;44.43333333;-0.111697;1.4037952;-0.214548
2668;44.45;-0.111697;1.4037952;-0.214548
2669;44.46666667;-0.111697;1.4037952;-0.214548
2670;44.48333333;-0.111697;1.4037952;-0.214548
2671;44.5;-0.111697;1.4037952;-0.214548
2672;44.51666667;-0.111697;1.4037952;-0.214548
2673;44.53333333;-0.111697;1.4037952;-0.214548
2674;44.55;-0.111697;1.4037952;-0.214548
2675;44.56666667;-0.111697;1.4037952;-0.214548
2676;44.58333333;-0.111697;1.4037952;-0.214548
2677;44.6;-0.111697;1.4037952;-0.214548
2678;44.61666667;-0.111697;1.4037952;-0.214548
2679;44.63333333;-0.111697;1.4037952;-0.214548
2680;44.65;-0.111697;1.4037952;-0.214548
2681;44.66666667;-0.111697;1.4037952;-0.214548
2682;44.68333333;-0.111697;1.4037952;-0.214548
2683;44.7;-0.111697;1.4037952;-0.214548
2684;44.71666667;-0.111697;1.4037952;-0.214548
2685;44.73333333;-0.111697;1.4037952;-0.214548
2686;44.75;-0.111697;1.4037952;-0.214548
