sep=,
DeviceTag:,Xsens_5,,,,,,,,,,,,,,,,,
FirmwareVersion:,2.2.1,,,,,,,,,,,,,,,,,
AppVersion:,2023.0.0,,,,,,,,,,,,,,,,,
StartTime:,2023-06-20 14:10:10.000 +0200,,,,,,,,,,,,,,,,,
© Movella Technologies B. V. 2005-2023,,,,,,,,,,,,,,,,,,,

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Status,
120, 718344798, 0.661758, 0.0019371731, -0.021049421, -0.7494195, 0.08043815940618515, 0.11773324012756348, 9.902180671691895, 0.9954055547714233, -0.7249929904937744, 0.5543676614761353, 0, 
121, 718361465, 0.6618675, 0.0019457842, -0.021091843, -0.7493216, 0.08203070610761642, 0.12833161652088165, 9.910112380981445, 0.985192596912384, -0.6941425800323486, 0.444072961807251, 0, 
122, 718378132, 0.66198415, 0.0019495029, -0.02113691, -0.74921733, 0.08847412467002869, 0.11384416371583939, 9.9169921875, 0.986613929271698, -0.7370821833610535, 0.5169923305511475, 0, 
123, 718394799, 0.66210055, 0.0019604245, -0.021189796, -0.74911284, 0.0886845588684082, 0.12825126945972443, 9.907392501831055, 1.0691572427749634, -0.7430116534233093, 0.5020536780357361, 0, 
124, 718411466, 0.66222304, 0.0019644473, -0.02124273, -0.7490032, 0.09932653605937958, 0.12339262664318085, 9.921143531799316, 1.0457090139389038, -0.7836718559265137, 0.5523442625999451, 0, 
125, 718428133, 0.662334, 0.001978871, -0.021298785, -0.74890333, 0.08534342795610428, 0.1267300695180893, 9.89677906036377, 1.1176806688308716, -0.7517070770263672, 0.45810234546661377, 0, 
126, 718444800, 0.6624537, 0.0019964175, -0.021331126, -0.74879646, 0.0736633688211441, 0.11314356327056885, 9.904169082641602, 1.0190074443817139, -0.6328896880149841, 0.5350812673568726, 0, 
127, 718461467, 0.66257524, 0.002002457, -0.021362673, -0.7486881, 0.09428529441356659, 0.1162094697356224, 9.918243408203125, 0.9711886644363403, -0.6951542496681213, 0.5566215515136719, 0, 
128, 718478134, 0.66268516, 0.0019998876, -0.02140621, -0.74858946, 0.08838232606649399, 0.1319507658481598, 9.918834686279297, 1.00358247756958, -0.8010627627372742, 0.48200544714927673, 0, 
129, 718494801, 0.6627999, 0.0020120698, -0.021433627, -0.74848706, 0.10129901021718979, 0.13429918885231018, 9.906580924987793, 0.9941057562828064, -0.6593477129936218, 0.4703260362148285, 0, 
130, 718511468, 0.66292036, 0.0020208966, -0.021473546, -0.74837923, 0.09538010507822037, 0.12937819957733154, 9.89513874053955, 1.0524834394454956, -0.7373512387275696, 0.5349916815757751, 0, 
131, 718528135, 0.6630362, 0.0020311347, -0.021508519, -0.7482756, 0.0788758397102356, 0.12822654843330383, 9.918701171875, 1.041822075843811, -0.713800311088562, 0.5182857513427734, 0, 
132, 718544802, 0.6631519, 0.0020431923, -0.021554563, -0.74817175, 0.0856676772236824, 0.13131959736347198, 9.92400074005127, 1.1145942211151123, -0.7628486156463623, 0.4796810448169708, 0, 
133, 718561469, 0.6632693, 0.002052146, -0.02158694, -0.7480667, 0.09516936540603638, 0.127175435423851, 9.92585563659668, 1.0373334884643555, -0.7224061489105225, 0.4955737292766571, 0, 
134, 718578136, 0.6633872, 0.0020586858, -0.021619404, -0.74796116, 0.0875895544886589, 0.11406813561916351, 9.88732624053955, 1.0364371538162231, -0.7410906553268433, 0.5041539072990417, 0, 
135, 718594803, 0.6635033, 0.00205958, -0.021639504, -0.7478575, 0.08573884516954422, 0.12231096625328064, 9.90092658996582, 0.9551551342010498, -0.7210999727249146, 0.4811793565750122, 0, 
136, 718611470, 0.66362727, 0.0020606031, -0.021663984, -0.74774677, 0.08977190405130386, 0.11536882817745209, 9.913125991821289, 0.9880291223526001, -0.7444075345993042, 0.558235228061676, 0, 
137, 718628137, 0.6637459, 0.0020658537, -0.021696083, -0.7476406, 0.10361643880605698, 0.12482762336730957, 9.901440620422363, 1.05405855178833, -0.7653330564498901, 0.4912707507610321, 0, 
138, 718644804, 0.66386855, 0.0020741315, -0.021717338, -0.7475312, 0.07676727324724197, 0.12434922158718109, 9.912508010864258, 1.0208133459091187, -0.7051687836647034, 0.5298819541931152, 0, 
139, 718661471, 0.6639808, 0.0020827956, -0.021743204, -0.7474306, 0.08398137986660004, 0.12885774672031403, 9.930559158325195, 1.0553264617919922, -0.7300003170967102, 0.4962652325630188, 0, 
140, 718678138, 0.66409916, 0.002080362, -0.021766277, -0.74732476, 0.1026797965168953, 0.12673310935497284, 9.904537200927734, 0.9976978898048401, -0.7814947366714478, 0.5154619812965393, 0, 
141, 718694805, 0.66422045, 0.0020954306, -0.021787126, -0.74721634, 0.1030830442905426, 0.12713438272476196, 9.909225463867188, 1.0754836797714233, -0.6848067045211792, 0.5498982071876526, 0, 
142, 718711472, 0.66433835, 0.0021058647, -0.021805936, -0.747111, 0.09146465361118317, 0.13060520589351654, 9.911404609680176, 1.0500118732452393, -0.7059884071350098, 0.5064975619316101, 0, 
143, 718728139, 0.66445965, 0.0021102135, -0.021823011, -0.74700254, 0.08965178579092026, 0.12533481419086456, 9.909996032714844, 1.0226318836212158, -0.7341112494468689, 0.5575436353683472, 0, 
144, 718744806, 0.6645783, 0.0021100051, -0.021839513, -0.7468965, 0.08200730383396149, 0.10977556556463242, 9.901890754699707, 1.0056827068328857, -0.760581910610199, 0.5387375354766846, 0, 
145, 718761473, 0.6647014, 0.0021082216, -0.021855095, -0.74678653, 0.10049881041049957, 0.1212981715798378, 9.918354034423828, 1.0030701160430908, -0.7712624669075012, 0.5365476608276367, 0, 
146, 718778140, 0.6648169, 0.0021180566, -0.021870362, -0.7466832, 0.08300628513097763, 0.11426767706871033, 9.911120414733887, 1.061582326889038, -0.7168866991996765, 0.4663560390472412, 0, 
147, 718794807, 0.66494423, 0.0021227112, -0.021882446, -0.7465694, 0.08838627487421036, 0.12200865149497986, 9.896081924438477, 1.0308151245117188, -0.7342648506164551, 0.5541371703147888, 0, 
148, 718811474, 0.66506606, 0.0021177419, -0.021895722, -0.74646044, 0.08936458081007004, 0.13734103739261627, 9.906512260437012, 1.0002976655960083, -0.7942883372306824, 0.5322127342224121, 0, 
149, 718828141, 0.66517955, 0.0021163526, -0.021887675, -0.7463595, 0.10622194409370422, 0.12472070008516312, 9.912174224853516, 0.9147767424583435, -0.683577299118042, 0.49174460768699646, 0, 
150, 718844808, 0.66530085, 0.002110486, -0.021890717, -0.7462515, 0.07515653222799301, 0.12519821524620056, 9.912400245666504, 0.9580686092376709, -0.7618048191070557, 0.5346394777297974, 0, 
151, 718861475, 0.665425, 0.0021091085, -0.021887004, -0.7461408, 0.08264364302158356, 0.12670308351516724, 9.90672779083252, 0.9520624279975891, -0.7149657011032104, 0.5361250042915344, 0, 
152, 718878142, 0.6655474, 0.0021035937, -0.021902587, -0.7460312, 0.0830400362610817, 0.12517720460891724, 9.915175437927246, 1.0393635034561157, -0.8299219012260437, 0.5365220308303833, 0, 
153, 718894809, 0.6656649, 0.0021017129, -0.02190719, -0.74592626, 0.08150480687618256, 0.11902999877929688, 9.912922859191895, 1.0073155164718628, -0.7663448452949524, 0.5396788120269775, 0, 
154, 718911476, 0.66578376, 0.0021072354, -0.021909213, -0.74582, 0.09273943305015564, 0.11540307849645615, 9.913787841796875, 1.035207748413086, -0.7230977416038513, 0.5094942450523376, 0, 
155, 718928143, 0.66589713, 0.002108122, -0.021903362, -0.7457191, 0.0871296375989914, 0.13341271877288818, 9.916960716247559, 0.9804285168647766, -0.7169250249862671, 0.4668298363685608, 0, 
156, 718944810, 0.6660087, 0.0021152103, -0.021896377, -0.74561954, 0.08553487062454224, 0.12624646723270416, 9.897323608398438, 1.009069800376892, -0.6850372552871704, 0.4417998194694519, 0, 
157, 718961477, 0.6661195, 0.0021098983, -0.021886509, -0.74552083, 0.09602649509906769, 0.12026478350162506, 9.908403396606445, 0.9446539282798767, -0.7414364218711853, 0.45245474576950073, 0, 
158, 718978144, 0.66623515, 0.0021144163, -0.02188774, -0.7454175, 0.07361678779125214, 0.11856377869844437, 9.920422554016113, 1.0552113056182861, -0.7450094223022461, 0.49410101771354675, 0, 
159, 718994811, 0.6663424, 0.0021161502, -0.02189017, -0.74532163, 0.08819093555212021, 0.11324258893728256, 9.886398315429688, 1.055083155632019, -0.7713392376899719, 0.4570137858390808, 0, 
160, 719011478, 0.66645396, 0.0021042866, -0.02189124, -0.7452218, 0.08379846066236496, 0.11722099035978317, 9.903956413269043, 0.9929788112640381, -0.8392640948295593, 0.4671371877193451, 0, 
161, 719028145, 0.66656536, 0.0021077143, -0.021893619, -0.7451222, 0.07281618565320969, 0.11745528876781464, 9.918266296386719, 1.0768731832504272, -0.7726199626922607, 0.48291465640068054, 0, 
162, 719044812, 0.6666842, 0.0021022304, -0.021885814, -0.7450161, 0.08117161691188812, 0.12078795582056046, 9.907894134521484, 0.992793083190918, -0.7756550312042236, 0.5525234937667847, 0, 
163, 719061479, 0.6668015, 0.0021034789, -0.021879932, -0.7449111, 0.08394420892000198, 0.13555748760700226, 9.88980484008789, 1.0401891469955444, -0.753551185131073, 0.5740894079208374, 0, 
164, 719078146, 0.66690916, 0.002106013, -0.021868816, -0.7448152, 0.0823812335729599, 0.1472400426864624, 9.93164348602295, 1.0238229036331177, -0.73055100440979, 0.4688596725463867, 0, 
165, 719094813, 0.66702896, 0.002108144, -0.02184881, -0.7447085, 0.08375662565231323, 0.11995073407888412, 9.932198524475098, 0.981542706489563, -0.6958778500556946, 0.5565127730369568, 0, 
166, 719111480, 0.6671386, 0.0021071231, -0.021828441, -0.7446108, 0.07763167470693588, 0.14074836671352386, 9.920548439025879, 0.9719250202178955, -0.7162654995918274, 0.49159732460975647, 0, 
167, 719128147, 0.6672509, 0.0021049143, -0.021805098, -0.7445108, 0.10376168042421341, 0.12343593686819077, 9.915101051330566, 0.955737829208374, -0.7133969068527222, 0.500011146068573, 0, 
168, 719144814, 0.66736305, 0.002109034, -0.02178985, -0.74441075, 0.09836643189191818, 0.13507024943828583, 9.906615257263184, 1.0327552556991577, -0.721682608127594, 0.5021113157272339, 0, 
169, 719161481, 0.6674694, 0.0021158578, -0.02177967, -0.7443156, 0.0855860635638237, 0.12041707336902618, 9.913508415222168, 1.0759767293930054, -0.7357696890830994, 0.4532807469367981, 0, 
170, 719178148, 0.6675793, 0.002116406, -0.021759355, -0.7442177, 0.09214099496603012, 0.1275375336408615, 9.904828071594238, 1.0014309883117676, -0.7255629897117615, 0.4954136908054352, 0, 
171, 719194815, 0.66769296, 0.0021176422, -0.021739163, -0.7441163, 0.09429103881120682, 0.1290866881608963, 9.932360649108887, 1.0116952657699585, -0.7259150743484497, 0.518202543258667, 0, 
172, 719211482, 0.667813, 0.0021140028, -0.021711566, -0.74400944, 0.0868920385837555, 0.11185824871063232, 9.911688804626465, 0.9570249915122986, -0.7189356684684753, 0.5706957578659058, 0, 
173, 719228149, 0.6679214, 0.002102846, -0.021696914, -0.7439126, 0.0888248160481453, 0.12929667532444, 9.89529037475586, 0.9929722547531128, -0.8239861726760864, 0.46042028069496155, 0, 
174, 719244816, 0.6680273, 0.0021055287, -0.021666517, -0.7438183, 0.07411722838878632, 0.11691506206989288, 9.892102241516113, 0.9834699630737305, -0.6822582483291626, 0.5126445293426514, 0, 
175, 719261483, 0.6681377, 0.0021013385, -0.021635365, -0.74372, 0.08706711232662201, 0.11528586596250534, 9.917545318603516, 0.9528053402900696, -0.7194223403930664, 0.51914381980896, 0, 
176, 719278150, 0.6682525, 0.002088493, -0.021607596, -0.7436176, 0.08673802018165588, 0.12724581360816956, 9.918936729431152, 0.9371366500854492, -0.7821733951568604, 0.5571978688240051, 0, 
177, 719294817, 0.6683524, 0.0020793823, -0.02158507, -0.74352866, 0.09921401739120483, 0.12598226964473724, 9.900338172912598, 0.9841102361679077, -0.7930459380149841, 0.4491378664970398, 0, 
178, 719311484, 0.6684501, 0.0020827502, -0.021558553, -0.7434416, 0.1005348414182663, 0.12273699045181274, 9.905230522155762, 1.0272997617721558, -0.7120522856712341, 0.464191734790802, 0, 
179, 719328151, 0.66856045, 0.0020869258, -0.021532046, -0.74334323, 0.09097297489643097, 0.12069045007228851, 9.89305591583252, 1.0358928442001343, -0.7113479375839233, 0.5246762037277222, 0, 
180, 719344818, 0.66866314, 0.00207516, -0.021503922, -0.7432516, 0.10038461536169052, 0.13250118494033813, 9.90782642364502, 0.9595541954040527, -0.7891848683357239, 0.4905727803707123, 0, 
181, 719361485, 0.6687692, 0.0020680535, -0.021475084, -0.74315697, 0.1032382920384407, 0.12473238259553909, 9.883541107177734, 0.9816514253616333, -0.7642701864242554, 0.5124140381813049, 0, 
182, 719378152, 0.6688694, 0.0020725585, -0.021452008, -0.7430675, 0.08283340185880661, 0.11400911211967468, 9.926433563232422, 1.0699512958526611, -0.7324975728988647, 0.5179976224899292, 0, 
183, 719394819, 0.6689651, 0.0020708959, -0.021426698, -0.7429821, 0.08021444082260132, 0.1301306039094925, 9.911172866821289, 1.0341575145721436, -0.7588273882865906, 0.46778392791748047, 0, 
184, 719411486, 0.6690638, 0.0020646795, -0.021401726, -0.74289393, 0.0891307070851326, 0.13241177797317505, 9.919132232666016, 1.020147442817688, -0.7858232259750366, 0.5229536890983582, 0, 
185, 719428153, 0.66916484, 0.0020607838, -0.021369345, -0.7428039, 0.09924200177192688, 0.12275997549295425, 9.893755912780762, 0.9953927993774414, -0.7446380257606506, 0.4878386855125427, 0, 
186, 719444820, 0.66925544, 0.0020647212, -0.021343246, -0.742723, 0.09323479235172272, 0.11859054863452911, 9.87883186340332, 1.0679212808609009, -0.7369029521942139, 0.4189212918281555, 0, 
187, 719461487, 0.6693505, 0.002069462, -0.021303091, -0.74263847, 0.0914459079504013, 0.11953788995742798, 9.91943645477295, 1.0042930841445923, -0.668990969657898, 0.4699738621711731, 0, 
188, 719478154, 0.6694466, 0.0020545665, -0.021282488, -0.7425525, 0.0781581923365593, 0.12038568407297134, 9.928383827209473, 1.0190141201019287, -0.8614512085914612, 0.5169539451599121, 0, 
189, 719494821, 0.669543, 0.002053459, -0.021257736, -0.7424662, 0.0895221158862114, 0.1206955835223198, 9.901493072509766, 1.0655138492584229, -0.7768139243125916, 0.4873584508895874, 0, 
190, 719511488, 0.6696315, 0.0020567207, -0.02122479, -0.7423873, 0.0903579518198967, 0.13536439836025238, 9.92562198638916, 1.0474249124526978, -0.7186923027038574, 0.445859432220459, 0, 
191, 719528155, 0.6697256, 0.0020547044, -0.021191042, -0.7423035, 0.0837632417678833, 0.12698286771774292, 9.899961471557617, 1.0216330289840698, -0.745111882686615, 0.48490607738494873, 0, 
192, 719544822, 0.6698225, 0.002040126, -0.021147795, -0.7422173, 0.0970359817147255, 0.13314691185951233, 9.898322105407715, 0.9207060933113098, -0.7668185830116272, 0.5360289216041565, 0, 
193, 719561489, 0.6699111, 0.0020381934, -0.021119451, -0.7421382, 0.09966464340686798, 0.1373567283153534, 9.909168243408203, 1.0569913387298584, -0.773964524269104, 0.4694103002548218, 0, 
194, 719578156, 0.6700046, 0.0020177993, -0.021089328, -0.7420547, 0.0832253098487854, 0.13349735736846924, 9.925002098083496, 0.9651504755020142, -0.8622834086418152, 0.49034228920936584, 0, 
195, 719594823, 0.6700974, 0.0020098703, -0.021042028, -0.7419722, 0.07245992124080658, 0.11469496041536331, 9.908431053161621, 0.9383083581924438, -0.7218747735023499, 0.4826841354370117, 0, 
196, 719611490, 0.67019767, 0.001998341, -0.021007707, -0.7418827, 0.09271527081727982, 0.12805180251598358, 9.897772789001465, 0.9928827285766602, -0.8024587035179138, 0.5577229261398315, 0, 
197, 719628157, 0.6702789, 0.001997748, -0.020973831, -0.7418102, 0.09482892602682114, 0.12634137272834778, 9.896161079406738, 1.0464707612991333, -0.7523282170295715, 0.42222538590431213, 0, 
198, 719644824, 0.67036957, 0.002001155, -0.020925637, -0.74172956, 0.09433605521917343, 0.11954356729984283, 9.883950233459473, 0.9961163997650146, -0.6672044992446899, 0.501150906085968, 0, 
199, 719661491, 0.6704583, 0.0020015473, -0.020888858, -0.74165046, 0.08652698993682861, 0.11903239786624908, 9.915740013122559, 1.0439096689224243, -0.7373768091201782, 0.4825304448604584, 0, 
200, 719678158, 0.6705404, 0.0020020339, -0.020851241, -0.7415772, 0.07317927479743958, 0.12660638988018036, 9.893153190612793, 1.0429234504699707, -0.7343672513961792, 0.4726311266422272, 0, 
201, 719694825, 0.6706158, 0.001997278, -0.02080882, -0.74151033, 0.07872267812490463, 0.11716689169406891, 9.915725708007812, 0.9971151947975159, -0.7422047853469849, 0.40825361013412476, 0, 
202, 719711492, 0.67070216, 0.0019972427, -0.020764634, -0.7414335, 0.09071239084005356, 0.1230011135339737, 9.909542083740234, 1.0140259265899658, -0.7111366391181946, 0.5217627286911011, 0, 
203, 719728159, 0.6707852, 0.0020037394, -0.020724282, -0.7413594, 0.08345980942249298, 0.11987922340631485, 9.911191940307617, 1.0652449131011963, -0.6980677247047424, 0.491520494222641, 0, 
204, 719744826, 0.67087525, 0.0020016802, -0.020682134, -0.7412791, 0.08514612913131714, 0.09388820081949234, 9.901910781860352, 1.0200001001358032, -0.7361666560173035, 0.5109477043151855, 0, 
205, 719761493, 0.67095727, 0.0020073063, -0.020627065, -0.7412064, 0.08648096024990082, 0.1273658275604248, 9.903707504272461, 0.9933245778083801, -0.6387999653816223, 0.4634106159210205, 0, 
206, 719778160, 0.671027, 0.0020043512, -0.020588405, -0.7411444, 0.08552490174770355, 0.1277950406074524, 9.924121856689453, 1.0403878688812256, -0.7597559690475464, 0.448081374168396, 0, 
207, 719794827, 0.6711121, 0.0019979752, -0.020555694, -0.7410681, 0.07900739461183548, 0.1285817176103592, 9.91541862487793, 1.0575226545333862, -0.8064414858818054, 0.5114728212356567, 0, 
208, 719811494, 0.67119324, 0.0019905523, -0.020516124, -0.7409958, 0.08153326064348221, 0.12671297788619995, 9.88076400756836, 1.018380045890808, -0.7825832366943359, 0.4689749479293823, 0, 
209, 719828161, 0.67127335, 0.0019862184, -0.020470282, -0.7409246, 0.09712863713502884, 0.13348565995693207, 9.889029502868652, 1.0026026964187622, -0.7405271530151367, 0.4680016338825226, 0, 
210, 719844828, 0.6713587, 0.0019874696, -0.020420836, -0.74084854, 0.08030065894126892, 0.13295985758304596, 9.899253845214844, 1.013648271560669, -0.6934830546379089, 0.5606235861778259, 0, 
211, 719861495, 0.6714287, 0.0019862975, -0.020371908, -0.74078643, 0.09102403372526169, 0.12792454659938812, 9.892864227294922, 1.005477786064148, -0.7122123837471008, 0.4317917227745056, 0, 
212, 719878162, 0.67150587, 0.0019845662, -0.020338006, -0.7407174, 0.08669572323560715, 0.12310375273227692, 9.900019645690918, 1.080593466758728, -0.7861434817314148, 0.46522271633148193, 0, 
213, 719894829, 0.67158246, 0.0019808596, -0.020291593, -0.74064934, 0.09696453809738159, 0.13650959730148315, 9.906277656555176, 1.0105938911437988, -0.7382605075836182, 0.4923849403858185, 0, 
214, 719911496, 0.67165756, 0.001988014, -0.020238297, -0.7405826, 0.09037470072507858, 0.128631591796875, 9.904572486877441, 1.0265185832977295, -0.651862382888794, 0.48350369930267334, 0, 
215, 719928163, 0.6717372, 0.001979604, -0.02018559, -0.7405119, 0.07126236706972122, 0.115416519343853, 9.915738105773926, 0.9595285654067993, -0.7350908517837524, 0.5156732797622681, 0, 
216, 719944830, 0.67180645, 0.001977052, -0.020134, -0.7404504, 0.08724596351385117, 0.130257710814476, 9.90965461730957, 0.9947717189788818, -0.7127053737640381, 0.46406370401382446, 0, 
217, 719961497, 0.6718841, 0.0019704872, -0.020085284, -0.7403814, 0.09220246225595474, 0.1349000185728073, 9.911174774169922, 0.9921078085899353, -0.7471672892570496, 0.5128302574157715, 0, 
218, 719978164, 0.67196774, 0.0019706923, -0.020038025, -0.7403067, 0.09242045879364014, 0.12157940864562988, 9.902154922485352, 1.0328001976013184, -0.7192429900169373, 0.5839759707450867, 0, 
219, 719994831, 0.67203957, 0.0019632636, -0.019991416, -0.7402428, 0.08867179602384567, 0.12451974302530289, 9.912495613098145, 1.0010660886764526, -0.7629767656326294, 0.4860842525959015, 0, 
220, 720011498, 0.67211145, 0.0019576987, -0.01994679, -0.7401788, 0.0996837317943573, 0.12627387046813965, 9.886356353759766, 1.0223244428634644, -0.7623236179351807, 0.5159229636192322, 0, 
221, 720028165, 0.6721771, 0.0019525907, -0.019899217, -0.7401204, 0.0846664234995842, 0.12686046957969666, 9.911190032958984, 1.0099278688430786, -0.7481085062026978, 0.46898773312568665, 0, 
222, 720044832, 0.67224425, 0.0019505371, -0.019856827, -0.7400606, 0.07558224350214005, 0.12189585715532303, 9.912210464477539, 1.0513564348220825, -0.7562917470932007, 0.49039995670318604, 0, 
223, 720061499, 0.67230666, 0.0019459713, -0.019812541, -0.7400051, 0.08152251690626144, 0.12612679600715637, 9.931188583374023, 1.0309624671936035, -0.7628934979438782, 0.4312410354614258, 0, 
224, 720078166, 0.6723734, 0.001930007, -0.019776296, -0.7399454, 0.08888024091720581, 0.12881053984165192, 9.9042387008667, 1.0219147205352783, -0.8590115308761597, 0.4954072833061218, 0, 
225, 720094833, 0.6724358, 0.0019120609, -0.019739568, -0.73988974, 0.08787208795547485, 0.13116280734539032, 9.90715217590332, 1.008756160736084, -0.867514967918396, 0.43204787373542786, 0, 
226, 720111500, 0.67250454, 0.0019112222, -0.019688716, -0.7398286, 0.09128555655479431, 0.13222751021385193, 9.852964401245117, 1.0188219547271729, -0.7150745987892151, 0.5053898096084595, 0, 
227, 720128167, 0.6725703, 0.0019349073, -0.019632868, -0.7397703, 0.12019120901823044, 0.1266070157289505, 9.753806114196777, 1.107256293296814, -0.5674622654914856, 0.4981478452682495, 0, 
228, 720144834, 0.67263484, 0.0020220003, -0.01953623, -0.73971397, 0.10452402383089066, 0.14477139711380005, 9.681929588317871, 1.19259774684906, -0.05679616704583168, 0.45390188694000244, 0, 
229, 720161501, 0.672708, 0.0020574622, -0.019451559, -0.7396496, 0.09366251528263092, 0.14235588908195496, 10.487743377685547, 1.0148519277572632, -0.3715057671070099, 0.5446540117263794, 0, 
230, 720178168, 0.6727749, 0.0019102001, -0.019472575, -0.7395886, -0.07652171701192856, 0.08218901604413986, 10.37594223022461, 0.7079733610153198, -1.7926135063171387, 0.5129070281982422, 0, 
231, 720194835, 0.6728268, 0.0018240323, -0.01947207, -0.7395416, 0.07956389337778091, 0.1014346331357956, 9.121833801269531, 0.8848932385444641, -1.3908400535583496, 0.42640024423599243, 0, 
232, 720211502, 0.672893, 0.001881202, -0.019409765, -0.73948276, 0.3228875696659088, 0.24179419875144958, 9.740200996398926, 1.2331362962722778, -0.37600085139274597, 0.4749234914779663, 0, 
233, 720228169, 0.6729617, 0.0019215755, -0.019323355, -0.7394224, 0.07541055232286453, 0.1190972551703453, 10.254375457763672, 1.0307062864303589, -0.3366469442844391, 0.5869918465614319, 0, 
234, 720244836, 0.6730162, 0.0019031469, -0.019283034, -0.7393739, -0.08339272439479828, 0.024208983406424522, 9.868853569030762, 0.9913395643234253, -0.8531141877174377, 0.4174613952636719, 0, 
